2.900000000000000000e+03 1.000000000000000000e+00 2.577892350771145234e-03 9.974221076492288951e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.622338770612026981e-03 9.973776612293879795e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.666785190452908728e-03 9.973332148095470640e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.711231610293790908e-03 9.972887683897062594e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.755678030134672656e-03 9.972443219698653438e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.800124449975554403e-03 9.971998755500244283e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.844570869816436150e-03 9.971554291301835127e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.889017289657317897e-03 9.971109827103427081e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.933463709498199644e-03 9.970665362905017925e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.977910129339081391e-03 9.970220898706608770e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.022356549179963572e-03 9.969776434508200724e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.066802969020845319e-03 9.969331970309791568e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.111249388861727066e-03 9.968887506111382413e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.155695808702608813e-03 9.968443041912974367e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.200142228543490560e-03 9.967998577714565211e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.244588648384372307e-03 9.967554113516156056e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.289035068225254488e-03 9.967109649317746900e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.333481488066136235e-03 9.966665185119338854e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.377927907907017982e-03 9.966220720920929699e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.422374327747899729e-03 9.965776256722520543e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.466820747588781476e-03 9.965331792524112497e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.511267167429663223e-03 9.964887328325703342e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.555713587270544970e-03 9.964442864127294186e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.600160007111427151e-03 9.963998399928886140e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.644606426952308898e-03 9.963553935730476985e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.689052846793190645e-03 9.963109471532067829e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.733499266634072392e-03 9.962665007333659783e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.777945686474954139e-03 9.962220543135250628e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.822392106315835886e-03 9.961776078936841472e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.866838526156718067e-03 9.961331614738432316e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.911284945997599814e-03 9.960887150540024271e-01
2.900000000000000000e+03 1.000000000000000000e+00 3.955731365838481561e-03 9.960442686341615115e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.000177785679363308e-03 9.959998222143205959e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.044624205520245055e-03 9.959553757944797914e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.089070625361126803e-03 9.959109293746388758e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.133517045202008550e-03 9.958664829547979602e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.177963465042890297e-03 9.958220365349571557e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.222409884883772044e-03 9.957775901151162401e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.266856304724654658e-03 9.957331436952753245e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.311302724565536405e-03 9.956886972754344090e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.355749144406418152e-03 9.956442508555936044e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.400195564247299899e-03 9.955998044357526888e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.444641984088181647e-03 9.955553580159117733e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.489088403929063394e-03 9.955109115960709687e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.533534823769945141e-03 9.954664651762300531e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.577981243610826888e-03 9.954220187563891376e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.622427663451708635e-03 9.953775723365483330e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.666874083292590382e-03 9.953331259167074174e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.711320503133472129e-03 9.952886794968665019e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.755766922974353876e-03 9.952442330770256973e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.800213342815235623e-03 9.951997866571847817e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.844659762656118238e-03 9.951553402373438661e-01
